Impression_ID,Userid,Listing_ID,Plus,Rank,Price,Booked
8788,y4lIAtcG,39007825,0,29,174,0
8789,y4lIAtcG,39359174,0,30,219,0
8790,y4lIAtcG,39569048,0,31,175,0
8791,y4lIAtcG,40536667,0,32,234,0
8792,y4lIAtcG,42049771,0,33,169,0
8793,y4lIAtcG,43123765,0,34,245,0
8794,y4lIAtcG,43156280,0,35,182,0
8795,y4lIAtcG,43348175,0,36,200,0
8796,y4lIAtcG,43367113,0,37,185,0
8797,y4lIAtcG,43478178,1,15,196.4299927,0
8798,y4lIAtcG,43820536,0,38,189,0
8799,y4lIAtcG,44519908,0,39,100,0
8800,y4lIAtcG,45469731,0,40,178,0
8801,yDjSfGPa,793723,0,2,250,0
8802,yDjSfGPa,2423468,1,1,185,0
8803,yDjSfGPa,5374761,0,4,210,0
8804,yDjSfGPa,7576657,0,6,186,0
8805,yDjSfGPa,11474166,1,3,239,0
8806,yDjSfGPa,11815241,0,8,282,0
8807,yDjSfGPa,13140432,0,9,235,0
8808,yDjSfGPa,14068513,0,11,282,0
8809,yDjSfGPa,14072680,0,12,282,0
8810,yDjSfGPa,14367760,1,5,314,0
8811,yDjSfGPa,18266090,1,7,164,1
8812,yDjSfGPa,20322055,0,14,252,0
8813,yDjSfGPa,20322202,0,16,223,0
8814,yDjSfGPa,20678293,1,10,139,0
8815,yDjSfGPa,21062970,0,17,235,0
8816,yDjSfGPa,21267121,0,18,282,0
8817,yDjSfGPa,21976448,1,13,265,0
8818,yDjSfGPa,28483791,0,19,124,0
8819,yDjSfGPa,31571374,0,20,243,0
8820,yDjSfGPa,31802949,0,21,200,0
8821,yDjSfGPa,36104319,0,22,188,0
8822,yDjSfGPa,36637796,0,23,178,0
8823,yDjSfGPa,36982780,0,24,95,0
8824,yDjSfGPa,38022100,0,25,203,0
8825,yDjSfGPa,38123319,0,26,210,0
8826,yDjSfGPa,38151123,0,27,210,0
8827,yDjSfGPa,38678234,0,28,399,0
8828,yDjSfGPa,39007825,0,29,174,0
8829,yDjSfGPa,39359174,0,30,219,0
8830,yDjSfGPa,39569048,0,31,175,0
8831,yDjSfGPa,40536667,0,32,234,0
8832,yDjSfGPa,42049771,0,33,169,0
8833,yDjSfGPa,43123765,0,34,245,0
8834,yDjSfGPa,43156280,0,35,182,0
8835,yDjSfGPa,43348175,0,36,200,0
8836,yDjSfGPa,43367113,0,37,185,0
8837,yDjSfGPa,43478178,1,15,196.4299927,0
8838,yDjSfGPa,43820536,0,38,189,0
8839,yDjSfGPa,44519908,0,39,100,0
8840,yDjSfGPa,45469731,0,40,178,0
8841,zzqvjViY,793723,0,2,250,0
8842,zzqvjViY,2423468,1,1,185,0
8843,zzqvjViY,5374761,0,4,210,0
8844,zzqvjViY,7576657,0,6,186,0
8845,zzqvjViY,11474166,1,3,239,0
8846,zzqvjViY,11815241,0,8,282,0
8847,zzqvjViY,13140432,0,9,235,0
8848,zzqvjViY,14068513,0,11,282,0
8849,zzqvjViY,14072680,0,12,282,0
8850,zzqvjViY,14367760,1,5,314,0
8851,zzqvjViY,18266090,1,7,164,0
8852,zzqvjViY,20322055,0,14,252,0
8853,zzqvjViY,20322202,0,16,223,0
8854,zzqvjViY,20678293,1,10,139,0
8855,zzqvjViY,21062970,0,17,235,0
8856,zzqvjViY,21267121,0,18,282,0
8857,zzqvjViY,21976448,1,13,265,0
8858,zzqvjViY,28483791,0,19,124,0
8859,zzqvjViY,31571374,0,20,243,0
8860,zzqvjViY,31802949,0,21,200,0
8861,zzqvjViY,36104319,0,22,188,0
8862,zzqvjViY,36637796,0,23,178,0
8863,zzqvjViY,36982780,0,24,95,1
8864,zzqvjViY,38022100,0,25,203,0
8865,zzqvjViY,38123319,0,26,210,0
8866,zzqvjViY,38151123,0,27,210,0
8867,zzqvjViY,38678234,0,28,399,0
8868,zzqvjViY,39007825,0,29,174,0
8869,zzqvjViY,39359174,0,30,219,0
8870,zzqvjViY,39569048,0,31,175,0
8871,zzqvjViY,40536667,0,32,234,0
8872,zzqvjViY,42049771,0,33,169,0
8873,zzqvjViY,43123765,0,34,245,0
8874,zzqvjViY,43156280,0,35,182,0
8875,zzqvjViY,43348175,0,36,200,0
8876,zzqvjViY,43367113,0,37,185,0
8877,zzqvjViY,43478178,1,15,196.4299927,0
8878,zzqvjViY,43820536,0,38,189,0
8879,zzqvjViY,44519908,0,39,100,0
8880,zzqvjViY,45469731,0,40,178,0
8881,08RHRhPG,793723,0,1,250,0
8882,08RHRhPG,5374761,0,2,210,0
8883,08RHRhPG,7576657,0,3,186,0
8884,08RHRhPG,11815241,0,4,282,0
8885,08RHRhPG,13140432,0,5,235,0
8886,08RHRhPG,14068513,0,6,282,1
8887,08RHRhPG,14071933,1,25,282,0
8888,08RHRhPG,14072680,0,7,282,0
8889,08RHRhPG,20322055,0,8,252,0
8890,08RHRhPG,20322202,0,9,223,0
8891,08RHRhPG,21062970,0,10,235,0
8892,08RHRhPG,21267121,0,11,282,0
8893,08RHRhPG,27668343,1,27,250,0
8894,08RHRhPG,28483791,0,12,124,0
8895,08RHRhPG,28488431,1,30,208,0
8896,08RHRhPG,28495316,1,35,150,0
8897,08RHRhPG,31571374,0,13,243,0
8898,08RHRhPG,31802949,0,14,200,0
8899,08RHRhPG,32118568,1,37,173,0
8900,08RHRhPG,36104319,0,15,188,0
8901,08RHRhPG,36637796,0,16,178,0
8902,08RHRhPG,36982780,0,17,95,0
8903,08RHRhPG,38022100,0,18,203,0
8904,08RHRhPG,38123319,0,19,210,0
8905,08RHRhPG,38151123,0,20,210,0
8906,08RHRhPG,38678234,0,21,399,0
8907,08RHRhPG,39007825,0,22,174,0
8908,08RHRhPG,39359174,0,23,219,0
8909,08RHRhPG,39569048,0,24,175,0
8910,08RHRhPG,40536667,0,26,234,0
8911,08RHRhPG,42049771,0,28,169,0
8912,08RHRhPG,43123765,0,29,245,0
8913,08RHRhPG,43156280,0,31,182,0
8914,08RHRhPG,43348175,0,33,200,0
8915,08RHRhPG,43367113,0,34,185,0
8916,08RHRhPG,43820536,0,36,189,0
8917,08RHRhPG,44519908,0,38,100,0
8918,08RHRhPG,44608896,1,32,227,0
8919,08RHRhPG,45053706,1,40,160,0
8920,08RHRhPG,45469731,0,39,178,0
8921,0bngUi7o,793723,0,1,250,0
8922,0bngUi7o,5374761,0,2,210,0
8923,0bngUi7o,7576657,0,3,186,0
8924,0bngUi7o,11815241,0,4,282,0
8925,0bngUi7o,13140432,0,5,235,0
8926,0bngUi7o,14068513,0,6,282,0
8927,0bngUi7o,14071933,1,25,282,1
8928,0bngUi7o,14072680,0,7,282,0
8929,0bngUi7o,20322055,0,8,252,0
8930,0bngUi7o,20322202,0,9,223,0
8931,0bngUi7o,21062970,0,10,235,0
8932,0bngUi7o,21267121,0,11,282,0
8933,0bngUi7o,27668343,1,27,250,0
8934,0bngUi7o,28483791,0,12,124,0
8935,0bngUi7o,28488431,1,30,208,0
8936,0bngUi7o,28495316,1,35,150,0
8937,0bngUi7o,31571374,0,13,243,0
8938,0bngUi7o,31802949,0,14,200,0
8939,0bngUi7o,32118568,1,37,173,0
8940,0bngUi7o,36104319,0,15,188,0
8941,0bngUi7o,36637796,0,16,178,0
8942,0bngUi7o,36982780,0,17,95,0
8943,0bngUi7o,38022100,0,18,203,0
8944,0bngUi7o,38123319,0,19,210,0
8945,0bngUi7o,38151123,0,20,210,0
8946,0bngUi7o,38678234,0,21,399,0
8947,0bngUi7o,39007825,0,22,174,0
8948,0bngUi7o,39359174,0,23,219,0
8949,0bngUi7o,39569048,0,24,175,0
8950,0bngUi7o,40536667,0,26,234,0
8951,0bngUi7o,42049771,0,28,169,0
8952,0bngUi7o,43123765,0,29,245,0
8953,0bngUi7o,43156280,0,31,182,0
8954,0bngUi7o,43348175,0,33,200,0
8955,0bngUi7o,43367113,0,34,185,0
8956,0bngUi7o,43820536,0,36,189,0
8957,0bngUi7o,44519908,0,38,100,0
8958,0bngUi7o,44608896,1,32,227,0
8959,0bngUi7o,45053706,1,40,160,0
8960,0bngUi7o,45469731,0,39,178,0
8961,2n0rMRi8,793723,0,1,250,0
8962,2n0rMRi8,5374761,0,2,210,0
8963,2n0rMRi8,7576657,0,3,186,0
8964,2n0rMRi8,11815241,0,4,282,0
8965,2n0rMRi8,13140432,0,5,235,0
8966,2n0rMRi8,14068513,0,6,282,0
8967,2n0rMRi8,14071933,1,25,282,0
8968,2n0rMRi8,14072680,0,7,282,0
8969,2n0rMRi8,20322055,0,8,252,1
8970,2n0rMRi8,20322202,0,9,223,0
8971,2n0rMRi8,21062970,0,10,235,0
8972,2n0rMRi8,21267121,0,11,282,0
8973,2n0rMRi8,27668343,1,27,250,0
8974,2n0rMRi8,28483791,0,12,124,0
8975,2n0rMRi8,28488431,1,30,208,0
8976,2n0rMRi8,28495316,1,35,150,0
8977,2n0rMRi8,31571374,0,13,243,0
8978,2n0rMRi8,31802949,0,14,200,0
8979,2n0rMRi8,32118568,1,37,173,0
8980,2n0rMRi8,36104319,0,15,188,0
8981,2n0rMRi8,36637796,0,16,178,0
8982,2n0rMRi8,36982780,0,17,95,0
8983,2n0rMRi8,38022100,0,18,203,0
8984,2n0rMRi8,38123319,0,19,210,0
8985,2n0rMRi8,38151123,0,20,210,0
8986,2n0rMRi8,38678234,0,21,399,0
8987,2n0rMRi8,39007825,0,22,174,0
8988,2n0rMRi8,39359174,0,23,219,0
8989,2n0rMRi8,39569048,0,24,175,0
8990,2n0rMRi8,40536667,0,26,234,0
8991,2n0rMRi8,42049771,0,28,169,0
8992,2n0rMRi8,43123765,0,29,245,0
8993,2n0rMRi8,43156280,0,31,182,0
8994,2n0rMRi8,43348175,0,33,200,0
8995,2n0rMRi8,43367113,0,34,185,0
8996,2n0rMRi8,43820536,0,36,189,0
8997,2n0rMRi8,44519908,0,38,100,0
8998,2n0rMRi8,44608896,1,32,227,0
8999,2n0rMRi8,45053706,1,40,160,0
9000,2n0rMRi8,45469731,0,39,178,0
9001,4PBjyvjl,793723,0,1,250,0
9002,4PBjyvjl,5374761,0,2,210,0
9003,4PBjyvjl,7576657,0,3,186,0
9004,4PBjyvjl,11815241,0,4,282,0
9005,4PBjyvjl,13140432,0,5,235,0
9006,4PBjyvjl,14068513,0,6,282,0
9007,4PBjyvjl,14071933,1,25,282,0
9008,4PBjyvjl,14072680,0,7,282,0
9009,4PBjyvjl,20322055,0,8,252,0
9010,4PBjyvjl,20322202,0,9,223,0
9011,4PBjyvjl,21062970,0,10,235,0
9012,4PBjyvjl,21267121,0,11,282,0
9013,4PBjyvjl,27668343,1,27,250,0
9014,4PBjyvjl,28483791,0,12,124,0
9015,4PBjyvjl,28488431,1,30,208,0
9016,4PBjyvjl,28495316,1,35,150,0
9017,4PBjyvjl,31571374,0,13,243,0
9018,4PBjyvjl,31802949,0,14,200,0
9019,4PBjyvjl,32118568,1,37,173,0
9020,4PBjyvjl,36104319,0,15,188,0
9021,4PBjyvjl,36637796,0,16,178,0
9022,4PBjyvjl,36982780,0,17,95,0
9023,4PBjyvjl,38022100,0,18,203,1
9024,4PBjyvjl,38123319,0,19,210,0
9025,4PBjyvjl,38151123,0,20,210,0
9026,4PBjyvjl,38678234,0,21,399,0
9027,4PBjyvjl,39007825,0,22,174,0
9028,4PBjyvjl,39359174,0,23,219,0
9029,4PBjyvjl,39569048,0,24,175,0
9030,4PBjyvjl,40536667,0,26,234,0
9031,4PBjyvjl,42049771,0,28,169,0
9032,4PBjyvjl,43123765,0,29,245,0
9033,4PBjyvjl,43156280,0,31,182,0
9034,4PBjyvjl,43348175,0,33,200,0
9035,4PBjyvjl,43367113,0,34,185,0
9036,4PBjyvjl,43820536,0,36,189,0
9037,4PBjyvjl,44519908,0,38,100,0
9038,4PBjyvjl,44608896,1,32,227,0
9039,4PBjyvjl,45053706,1,40,160,0
9040,4PBjyvjl,45469731,0,39,178,0
9041,5BwSp5j4,793723,0,1,250,0
9042,5BwSp5j4,5374761,0,2,210,0
9043,5BwSp5j4,7576657,0,3,186,0
9044,5BwSp5j4,11815241,0,4,282,0
9045,5BwSp5j4,13140432,0,5,235,0
9046,5BwSp5j4,14068513,0,6,282,1
9047,5BwSp5j4,14071933,1,25,282,0
9048,5BwSp5j4,14072680,0,7,282,0
9049,5BwSp5j4,20322055,0,8,252,0
9050,5BwSp5j4,20322202,0,9,223,0
9051,5BwSp5j4,21062970,0,10,235,0
9052,5BwSp5j4,21267121,0,11,282,0
9053,5BwSp5j4,27668343,1,27,250,0
9054,5BwSp5j4,28483791,0,12,124,0
9055,5BwSp5j4,28488431,1,30,208,0
9056,5BwSp5j4,28495316,1,35,150,0
9057,5BwSp5j4,31571374,0,13,243,0
9058,5BwSp5j4,31802949,0,14,200,0
9059,5BwSp5j4,32118568,1,37,173,0
9060,5BwSp5j4,36104319,0,15,188,0
9061,5BwSp5j4,36637796,0,16,178,0
9062,5BwSp5j4,36982780,0,17,95,0
9063,5BwSp5j4,38022100,0,18,203,0
9064,5BwSp5j4,38123319,0,19,210,0
9065,5BwSp5j4,38151123,0,20,210,0
9066,5BwSp5j4,38678234,0,21,399,0
9067,5BwSp5j4,39007825,0,22,174,0
9068,5BwSp5j4,39359174,0,23,219,0
9069,5BwSp5j4,39569048,0,24,175,0
9070,5BwSp5j4,40536667,0,26,234,0
9071,5BwSp5j4,42049771,0,28,169,0
9072,5BwSp5j4,43123765,0,29,245,0
9073,5BwSp5j4,43156280,0,31,182,0
9074,5BwSp5j4,43348175,0,33,200,0
9075,5BwSp5j4,43367113,0,34,185,0
9076,5BwSp5j4,43820536,0,36,189,0
9077,5BwSp5j4,44519908,0,38,100,0
9078,5BwSp5j4,44608896,1,32,227,0
9079,5BwSp5j4,45053706,1,40,160,0
9080,5BwSp5j4,45469731,0,39,178,0
9081,5g0VIj8H,793723,0,1,250,0
9082,5g0VIj8H,5374761,0,2,210,0
9083,5g0VIj8H,7576657,0,3,186,0
9084,5g0VIj8H,11815241,0,4,282,0
9085,5g0VIj8H,13140432,0,5,235,0
9086,5g0VIj8H,14068513,0,6,282,0
9087,5g0VIj8H,14071933,1,25,282,0
9088,5g0VIj8H,14072680,0,7,282,0
9089,5g0VIj8H,20322055,0,8,252,0
9090,5g0VIj8H,20322202,0,9,223,0
9091,5g0VIj8H,21062970,0,10,235,0
9092,5g0VIj8H,21267121,0,11,282,0
9093,5g0VIj8H,27668343,1,27,250,0
9094,5g0VIj8H,28483791,0,12,124,0
9095,5g0VIj8H,28488431,1,30,208,0
9096,5g0VIj8H,28495316,1,35,150,0
9097,5g0VIj8H,31571374,0,13,243,0
9098,5g0VIj8H,31802949,0,14,200,0
9099,5g0VIj8H,32118568,1,37,173,0
9100,5g0VIj8H,36104319,0,15,188,0
9101,5g0VIj8H,36637796,0,16,178,0
9102,5g0VIj8H,36982780,0,17,95,0
9103,5g0VIj8H,38022100,0,18,203,0
9104,5g0VIj8H,38123319,0,19,210,0
9105,5g0VIj8H,38151123,0,20,210,0
9106,5g0VIj8H,38678234,0,21,399,0
9107,5g0VIj8H,39007825,0,22,174,1
9108,5g0VIj8H,39359174,0,23,219,0
9109,5g0VIj8H,39569048,0,24,175,0
9110,5g0VIj8H,40536667,0,26,234,0
9111,5g0VIj8H,42049771,0,28,169,0
9112,5g0VIj8H,43123765,0,29,245,0
9113,5g0VIj8H,43156280,0,31,182,0
9114,5g0VIj8H,43348175,0,33,200,0
9115,5g0VIj8H,43367113,0,34,185,0
9116,5g0VIj8H,43820536,0,36,189,0
9117,5g0VIj8H,44519908,0,38,100,0
9118,5g0VIj8H,44608896,1,32,227,0
9119,5g0VIj8H,45053706,1,40,160,0
9120,5g0VIj8H,45469731,0,39,178,0
9121,8fmHLL2I,793723,0,1,250,0
9122,8fmHLL2I,5374761,0,2,210,0
9123,8fmHLL2I,7576657,0,3,186,0
9124,8fmHLL2I,11815241,0,4,282,0
9125,8fmHLL2I,13140432,0,5,235,0
9126,8fmHLL2I,14068513,0,6,282,0
9127,8fmHLL2I,14071933,1,25,282,0
9128,8fmHLL2I,14072680,0,7,282,0
9129,8fmHLL2I,20322055,0,8,252,0
9130,8fmHLL2I,20322202,0,9,223,0
9131,8fmHLL2I,21062970,0,10,235,1
9132,8fmHLL2I,21267121,0,11,282,0
9133,8fmHLL2I,27668343,1,27,250,0
9134,8fmHLL2I,28483791,0,12,124,0
9135,8fmHLL2I,28488431,1,30,208,0
9136,8fmHLL2I,28495316,1,35,150,0
9137,8fmHLL2I,31571374,0,13,243,0
9138,8fmHLL2I,31802949,0,14,200,0
9139,8fmHLL2I,32118568,1,37,173,0
9140,8fmHLL2I,36104319,0,15,188,0
9141,8fmHLL2I,36637796,0,16,178,0
9142,8fmHLL2I,36982780,0,17,95,0
9143,8fmHLL2I,38022100,0,18,203,0
9144,8fmHLL2I,38123319,0,19,210,0
9145,8fmHLL2I,38151123,0,20,210,0
9146,8fmHLL2I,38678234,0,21,399,0
9147,8fmHLL2I,39007825,0,22,174,0
9148,8fmHLL2I,39359174,0,23,219,0
9149,8fmHLL2I,39569048,0,24,175,0
9150,8fmHLL2I,40536667,0,26,234,0
9151,8fmHLL2I,42049771,0,28,169,0
9152,8fmHLL2I,43123765,0,29,245,0
9153,8fmHLL2I,43156280,0,31,182,0
9154,8fmHLL2I,43348175,0,33,200,0
9155,8fmHLL2I,43367113,0,34,185,0
9156,8fmHLL2I,43820536,0,36,189,0
9157,8fmHLL2I,44519908,0,38,100,0
9158,8fmHLL2I,44608896,1,32,227,0
9159,8fmHLL2I,45053706,1,40,160,0
9160,8fmHLL2I,45469731,0,39,178,0
9161,8XOLfEf6,793723,0,1,250,0
9162,8XOLfEf6,5374761,0,2,210,0
9163,8XOLfEf6,7576657,0,3,186,0
9164,8XOLfEf6,11815241,0,4,282,0
9165,8XOLfEf6,13140432,0,5,235,0
9166,8XOLfEf6,14068513,0,6,282,0
9167,8XOLfEf6,14071933,1,25,282,0
9168,8XOLfEf6,14072680,0,7,282,0
9169,8XOLfEf6,20322055,0,8,252,0
9170,8XOLfEf6,20322202,0,9,223,0
9171,8XOLfEf6,21062970,0,10,235,0
9172,8XOLfEf6,21267121,0,11,282,0
9173,8XOLfEf6,27668343,1,27,250,0
9174,8XOLfEf6,28483791,0,12,124,0
9175,8XOLfEf6,28488431,1,30,208,0
9176,8XOLfEf6,28495316,1,35,150,0
9177,8XOLfEf6,31571374,0,13,243,0
9178,8XOLfEf6,31802949,0,14,200,0
9179,8XOLfEf6,32118568,1,37,173,0
9180,8XOLfEf6,36104319,0,15,188,0
9181,8XOLfEf6,36637796,0,16,178,1
9182,8XOLfEf6,36982780,0,17,95,0
9183,8XOLfEf6,38022100,0,18,203,0
9184,8XOLfEf6,38123319,0,19,210,0
9185,8XOLfEf6,38151123,0,20,210,0
9186,8XOLfEf6,38678234,0,21,399,0
9187,8XOLfEf6,39007825,0,22,174,0
9188,8XOLfEf6,39359174,0,23,219,0
9189,8XOLfEf6,39569048,0,24,175,0
9190,8XOLfEf6,40536667,0,26,234,0
9191,8XOLfEf6,42049771,0,28,169,0
9192,8XOLfEf6,43123765,0,29,245,0
9193,8XOLfEf6,43156280,0,31,182,0
9194,8XOLfEf6,43348175,0,33,200,0
9195,8XOLfEf6,43367113,0,34,185,0
9196,8XOLfEf6,43820536,0,36,189,0
9197,8XOLfEf6,44519908,0,38,100,0
9198,8XOLfEf6,44608896,1,32,227,0
9199,8XOLfEf6,45053706,1,40,160,0
9200,8XOLfEf6,45469731,0,39,178,0
9201,buB0rJnA,793723,0,1,250,0
9202,buB0rJnA,5374761,0,2,210,0
9203,buB0rJnA,7576657,0,3,186,0
9204,buB0rJnA,11815241,0,4,282,0
9205,buB0rJnA,13140432,0,5,235,0
9206,buB0rJnA,14068513,0,6,282,0
9207,buB0rJnA,14071933,1,25,282,0
9208,buB0rJnA,14072680,0,7,282,0
9209,buB0rJnA,20322055,0,8,252,0
9210,buB0rJnA,20322202,0,9,223,1
9211,buB0rJnA,21062970,0,10,235,0
9212,buB0rJnA,21267121,0,11,282,0
9213,buB0rJnA,27668343,1,27,250,0
9214,buB0rJnA,28483791,0,12,124,0
9215,buB0rJnA,28488431,1,30,208,0
9216,buB0rJnA,28495316,1,35,150,0
9217,buB0rJnA,31571374,0,13,243,0
9218,buB0rJnA,31802949,0,14,200,0
9219,buB0rJnA,32118568,1,37,173,0
9220,buB0rJnA,36104319,0,15,188,0
9221,buB0rJnA,36637796,0,16,178,0
9222,buB0rJnA,36982780,0,17,95,0
9223,buB0rJnA,38022100,0,18,203,0
9224,buB0rJnA,38123319,0,19,210,0
9225,buB0rJnA,38151123,0,20,210,0
9226,buB0rJnA,38678234,0,21,399,0
9227,buB0rJnA,39007825,0,22,174,0
9228,buB0rJnA,39359174,0,23,219,0
9229,buB0rJnA,39569048,0,24,175,0
9230,buB0rJnA,40536667,0,26,234,0
9231,buB0rJnA,42049771,0,28,169,0
9232,buB0rJnA,43123765,0,29,245,0
9233,buB0rJnA,43156280,0,31,182,0
9234,buB0rJnA,43348175,0,33,200,0
9235,buB0rJnA,43367113,0,34,185,0
9236,buB0rJnA,43820536,0,36,189,0
9237,buB0rJnA,44519908,0,38,100,0
9238,buB0rJnA,44608896,1,32,227,0
9239,buB0rJnA,45053706,1,40,160,0
9240,buB0rJnA,45469731,0,39,178,0
9241,c8JGJM2L,793723,0,1,250,0
9242,c8JGJM2L,5374761,0,2,210,0
9243,c8JGJM2L,7576657,0,3,186,0
9244,c8JGJM2L,11815241,0,4,282,0
9245,c8JGJM2L,13140432,0,5,235,0
9246,c8JGJM2L,14068513,0,6,282,0
9247,c8JGJM2L,14071933,1,25,282,0
9248,c8JGJM2L,14072680,0,7,282,0
9249,c8JGJM2L,20322055,0,8,252,0
9250,c8JGJM2L,20322202,0,9,223,0
9251,c8JGJM2L,21062970,0,10,235,0
9252,c8JGJM2L,21267121,0,11,282,0
9253,c8JGJM2L,27668343,1,27,250,0
9254,c8JGJM2L,28483791,0,12,124,0
9255,c8JGJM2L,28488431,1,30,208,0
9256,c8JGJM2L,28495316,1,35,150,1
9257,c8JGJM2L,31571374,0,13,243,0
9258,c8JGJM2L,31802949,0,14,200,0
9259,c8JGJM2L,32118568,1,37,173,0
9260,c8JGJM2L,36104319,0,15,188,0
9261,c8JGJM2L,36637796,0,16,178,0
9262,c8JGJM2L,36982780,0,17,95,0
9263,c8JGJM2L,38022100,0,18,203,0
9264,c8JGJM2L,38123319,0,19,210,0
9265,c8JGJM2L,38151123,0,20,210,0
9266,c8JGJM2L,38678234,0,21,399,0
9267,c8JGJM2L,39007825,0,22,174,0
9268,c8JGJM2L,39359174,0,23,219,0
9269,c8JGJM2L,39569048,0,24,175,0
9270,c8JGJM2L,40536667,0,26,234,0
9271,c8JGJM2L,42049771,0,28,169,0
9272,c8JGJM2L,43123765,0,29,245,0
9273,c8JGJM2L,43156280,0,31,182,0
9274,c8JGJM2L,43348175,0,33,200,0
9275,c8JGJM2L,43367113,0,34,185,0
9276,c8JGJM2L,43820536,0,36,189,0
9277,c8JGJM2L,44519908,0,38,100,0
9278,c8JGJM2L,44608896,1,32,227,0
9279,c8JGJM2L,45053706,1,40,160,0
9280,c8JGJM2L,45469731,0,39,178,0
9281,CcaggxUF,793723,0,1,250,0
9282,CcaggxUF,5374761,0,2,210,0
9283,CcaggxUF,7576657,0,3,186,0
9284,CcaggxUF,11815241,0,4,282,0
9285,CcaggxUF,13140432,0,5,235,0
9286,CcaggxUF,14068513,0,6,282,0
9287,CcaggxUF,14071933,1,25,282,0
9288,CcaggxUF,14072680,0,7,282,0
9289,CcaggxUF,20322055,0,8,252,0
9290,CcaggxUF,20322202,0,9,223,0
9291,CcaggxUF,21062970,0,10,235,0
9292,CcaggxUF,21267121,0,11,282,0
9293,CcaggxUF,27668343,1,27,250,0
9294,CcaggxUF,28483791,0,12,124,0
9295,CcaggxUF,28488431,1,30,208,0
9296,CcaggxUF,28495316,1,35,150,0
9297,CcaggxUF,31571374,0,13,243,0
9298,CcaggxUF,31802949,0,14,200,0
9299,CcaggxUF,32118568,1,37,173,0
9300,CcaggxUF,36104319,0,15,188,0
9301,CcaggxUF,36637796,0,16,178,1
9302,CcaggxUF,36982780,0,17,95,0
9303,CcaggxUF,38022100,0,18,203,0
9304,CcaggxUF,38123319,0,19,210,0
9305,CcaggxUF,38151123,0,20,210,0
9306,CcaggxUF,38678234,0,21,399,0
9307,CcaggxUF,39007825,0,22,174,0
9308,CcaggxUF,39359174,0,23,219,0
9309,CcaggxUF,39569048,0,24,175,0
9310,CcaggxUF,40536667,0,26,234,0
9311,CcaggxUF,42049771,0,28,169,0
9312,CcaggxUF,43123765,0,29,245,0
9313,CcaggxUF,43156280,0,31,182,0
9314,CcaggxUF,43348175,0,33,200,0
9315,CcaggxUF,43367113,0,34,185,0
9316,CcaggxUF,43820536,0,36,189,0
9317,CcaggxUF,44519908,0,38,100,0
9318,CcaggxUF,44608896,1,32,227,0
9319,CcaggxUF,45053706,1,40,160,0
9320,CcaggxUF,45469731,0,39,178,0
9321,cJV7xFU4,793723,0,1,250,0
9322,cJV7xFU4,5374761,0,2,210,0
9323,cJV7xFU4,7576657,0,3,186,0
9324,cJV7xFU4,11815241,0,4,282,0
9325,cJV7xFU4,13140432,0,5,235,0
9326,cJV7xFU4,14068513,0,6,282,0
9327,cJV7xFU4,14071933,1,25,282,0
9328,cJV7xFU4,14072680,0,7,282,0
9329,cJV7xFU4,20322055,0,8,252,0
9330,cJV7xFU4,20322202,0,9,223,0
9331,cJV7xFU4,21062970,0,10,235,0
9332,cJV7xFU4,21267121,0,11,282,0
9333,cJV7xFU4,27668343,1,27,250,0
9334,cJV7xFU4,28483791,0,12,124,0
9335,cJV7xFU4,28488431,1,30,208,0
9336,cJV7xFU4,28495316,1,35,150,0
9337,cJV7xFU4,31571374,0,13,243,0
9338,cJV7xFU4,31802949,0,14,200,0
9339,cJV7xFU4,32118568,1,37,173,0
9340,cJV7xFU4,36104319,0,15,188,0
9341,cJV7xFU4,36637796,0,16,178,0
9342,cJV7xFU4,36982780,0,17,95,1
9343,cJV7xFU4,38022100,0,18,203,0
9344,cJV7xFU4,38123319,0,19,210,0
9345,cJV7xFU4,38151123,0,20,210,0
9346,cJV7xFU4,38678234,0,21,399,0
9347,cJV7xFU4,39007825,0,22,174,0
9348,cJV7xFU4,39359174,0,23,219,0
9349,cJV7xFU4,39569048,0,24,175,0
9350,cJV7xFU4,40536667,0,26,234,0
9351,cJV7xFU4,42049771,0,28,169,0
9352,cJV7xFU4,43123765,0,29,245,0
9353,cJV7xFU4,43156280,0,31,182,0
9354,cJV7xFU4,43348175,0,33,200,0
9355,cJV7xFU4,43367113,0,34,185,0
9356,cJV7xFU4,43820536,0,36,189,0
9357,cJV7xFU4,44519908,0,38,100,0
9358,cJV7xFU4,44608896,1,32,227,0
9359,cJV7xFU4,45053706,1,40,160,0
9360,cJV7xFU4,45469731,0,39,178,0
9361,cTjQgfBa,793723,0,1,250,0
9362,cTjQgfBa,5374761,0,2,210,0
9363,cTjQgfBa,7576657,0,3,186,0
9364,cTjQgfBa,11815241,0,4,282,0
9365,cTjQgfBa,13140432,0,5,235,0
9366,cTjQgfBa,14068513,0,6,282,0
9367,cTjQgfBa,14071933,1,25,282,0
9368,cTjQgfBa,14072680,0,7,282,0
9369,cTjQgfBa,20322055,0,8,252,0
9370,cTjQgfBa,20322202,0,9,223,1
9371,cTjQgfBa,21062970,0,10,235,0
9372,cTjQgfBa,21267121,0,11,282,0
9373,cTjQgfBa,27668343,1,27,250,0
9374,cTjQgfBa,28483791,0,12,124,0
9375,cTjQgfBa,28488431,1,30,208,0
9376,cTjQgfBa,28495316,1,35,150,0
9377,cTjQgfBa,31571374,0,13,243,0
